EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
56011296,ROBERT H CHAMPLIN TRUST UW FBO LIBRARY MAINTENANCE FUND 2-1670-00,% FLEET NATL BANK,PO BOX 653067,DALLAS,TX,75265-3067,0,3,3,1000,197404,1,4,602000000,2,1,202412.0,4,3,0,1,12,233787.0,53835.0,,,
10791209,LADY EAGLE BASKETBALL BOOSTER CLUB,% RHONDA FARNEY,2211 N AUSTIN AVE,GEORGETOWN,TX,78626-4514,0,3,3,2000,201409,1,16,0,1,1,202412.0,1,4,1,0,12,9514.0,245917.0,245917.0,B12,
43406364,U N I T E Y COMMUNITY DEVELOPMENT CORPORATION,% LINDA PARHAM,4400 S MENDENHALL RD STE 12 # 1019,MEMPHIS,TN,38141-6717,0,3,3,2000,199809,1,15,995566000,1,1,202212.0,3,3,1,0,12,37950.0,92085.0,92085.0,J20,
42674407,EPIGRAPHIC SOCIETY INC,% JULIAN FELL,700 BRIGGS AVE SPC 38,PACIFIC GROVE,CA,93950-2261,0,3,3,1000,197906,1,4,995120199,1,1,202505.0,4,1,0,1,5,158397.0,691.0,,,
10937709,HARVEST INTERNATIONAL CHURCH,% EMANUEL SUNDIRE,916 N GARLAND RD,GARLAND,TX,75042-0000,1620,3,9,7000,196402,1,10,1029000,5,1,,1,4,6,0,12,,,,,
61688989,AFRICAN AMERICAN COUNCIL OF CHRISTIAN CLERGYMEN,% LARRY G MILLS,5200 W SOUTH ST,ORLANDO,FL,32811-1758,0,3,3,1000,201411,1,16,0,1,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,X11,
10602033,TN VOL MANUFACTERING SERVICES INC,% FRED N OVERBAY,758 W MORRIS BLVD,MORRISTOWN,TN,37813-2136,0,3,3,1200,200204,1,17,0,1,1,202406.0,7,6,1,0,6,9506559.0,1534800.0,1534800.0,J20,
50578787,VITREORETINAL AND MACULA RESEARCH FOUNDATION INC,% MARK E HAMMER MD,602 S MACDILL AVE,TAMPA,FL,33609-4614,0,3,3,1000,200604,1,4,0,1,1,202412.0,5,4,0,1,12,854787.0,125283.0,,H41,
20648970,HOLY WAY CHRISTIAN MINISTRIES,% JIMMIE J WARREN III,3220 BAYOU RD,SAINT BERNARD,LA,70085-5202,0,3,3,1700,200706,1,10,0,1,1,,0,0,6,0,12,,,,X20,
10912162,BREATH OF LIFE MINISTRIES,% JENNIFER PRESSLEY,4185 E ANDREW JOHNSON HWY,MORRISTOWN,TN,37814-6240,0,3,3,7000,201002,1,10,0,1,1,,0,0,6,0,12,,,,X21,JENNIFER PRESSLEY
20698652,THE HARVEST LINE MINISTRIES INC,% ALBERTO BAUTISTA,1325 PARK ST,BRYAN,TX,77803-4973,0,3,3,7000,200411,1,15,0,1,1,202312.0,1,3,1,0,12,1.0,26345.0,26345.0,X21,
50556582,ROTARY INTERNATIONAL,% CARLA MARTINEZ,PO BOX 1252,CHAMA,NM,87520-1252,573,4,9,3000,194209,2,0,520349200,1,1,202506.0,0,0,2,0,6,0.0,0.0,0.0,,CHAMA VALLEY NEW MEXICO USA ROTARY
46019793,ALICE W MILES TR UW HSSF,% SHAWMUT BANK,PO BOX 653067,DALLAS,TX,75265-3067,0,92,3,1000,197012,0,0,909000000,6,12,202410.0,4,3,0,1,10,331284.0,64510.0,,,
20761572,FAITH DELIVERANCE FULL GOSPEL MINISTRIES,% JANET BEDFORD,PO BOX 11405,HOUSTON,TX,77293-1405,0,3,3,7100,201410,1,10,0,1,1,,0,0,6,0,12,,,,X21,
43589689,STARRY INC,% JERRY BRADLEY,2100 SCENIC DR STE 140,GEORGETOWN,TX,78626-7720,0,3,3,1000,200205,1,15,0,1,1,202408.0,6,7,1,0,8,3395202.0,8079973.0,8079973.0,S20,
50556412,OASIS OF PEACE INC,% GERRY BROWN & VALERIANA FELICIANO,PO BOX 350982,JACKSONVILLE,FL,32235-0982,0,3,3,1000,200408,1,16,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,L99,
10725031,HEALING EVERY NATION MINISTRIES INCORPORATED,% EDILSON DA FONSECA BRITO,PO BOX 14404,HUMBLE,TX,77347-4404,0,3,3,1000,200210,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,X99,
50528669,CORNERSTONE CAMPAIGN,% ANDREW C KIMBRELL,600 CALIFORNIA ST FL 12 # 013,SAN FRANCISCO,CA,94108-2727,0,3,3,2000,200308,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,K05,
20638266,TEMPLO BETEL ASSEMBLY OF GOD,,PO BOX 989,KINGSVILLE,TX,78364-0989,1678,3,9,7000,196408,1,10,1002029,5,1,,0,0,6,0,12,,,,,
10758906,RIVERWALK EDUCATION FOUNDATION INC,% MEHMET AGACHAN,1450 NE LOOP 410,SAN ANTONIO,TX,78209-1513,0,3,3,2000,200308,1,11,0,1,1,202406.0,9,9,1,0,6,441924786.0,141902616.0,141902616.0,B29,
10637863,MYRA W & JEAN KENT ANGUS FOUNDATION,% PACIFIC CENTURY TRUST,PO BOX 3170,HONOLULU,HI,96802-3170,0,3,3,1000,200206,1,4,0,2,1,202503.0,6,5,0,1,3,3112189.0,782409.0,,T20,
10673023,TOUCHING HEARTS MINISTRIES INC,% VAN HUSS HOGAN MCCURRY AND ASSOCI,170 CREEKVIEW TRL,FAYETTEVILLE,GA,30214-7228,0,3,3,1720,200301,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,X20,
40601926,ASSOCIATION FOR ENRICHMENT OF JEWISH EDUCATION,% E MORGENSTERN,17610 NE 7TH PL,N MIAMI BEACH,FL,33162-2140,0,3,3,2000,200207,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,A70,
30402746,GLORY OF GOD BAPTIST CHURCH MINISTRIES,,3017 DAWSON ST,KENNER,LA,70065-4328,0,3,3,7000,200303,1,10,0,1,1,,4,3,6,0,12,,,,X21,
20551843,MICHAEL KLUGER AND HEIDI GREENE FOUNDATION,% MICHAEL J KLUGER,415 SEASPRAY AVE,PALM BEACH,FL,33480-4108,0,3,3,1000,200208,1,4,0,1,1,202412.0,6,4,0,1,12,3362215.0,168715.0,,T20,
56016286,MOLLY FUND,% PETER LAPHAM,PO BOX 693,PLEASANT HILL,OR,97455-0693,0,3,3,1000,196412,1,16,59040000,2,1,202507.0,0,0,2,0,7,0.0,0.0,0.0,,
20662892,HABITAT MEDIA INC,% STEVE COWAN,4227 SE MITCHELL ST,PORTLAND,OR,97206-5070,0,3,3,1000,200308,1,16,0,1,1,202412.0,3,4,1,0,12,65050.0,128343.0,128343.0,A31,
20439264,THOMAS Q CASH II MEMORIAL SCHOLARSHIP FUND,% KENDALL CASH KAY,1050 SAN RAFAEL ST,ST AUGUSTINE,FL,32080-5355,0,3,3,1000,199110,1,15,40059000,5,1,202502.0,0,0,2,0,2,0.0,0.0,0.0,,
43740109,ASSEMBLY OF GOD,,PO BOX 204,HIGGINSON,AR,72068-0204,1678,3,9,7000,196408,1,10,1002029,5,1,,0,0,6,0,12,,,,,
46027388,GUSTAVE HARTMAN TRUST UW 12545307,% FLEET INVESTMENT SERVICES,PO BOX 653067,DALLAS,TX,75265-3067,0,92,3,1000,0,0,0,909000000,6,12,202412.0,6,5,0,1,12,4452764.0,972240.0,,,
61484189,TOLLER FAMILY FOUNDATION INC,,22 WINCREST FALLS DR,CYPRESS,TX,77429-5154,0,3,3,1000,199801,1,4,602000000,1,1,202412.0,4,3,0,1,12,464183.0,74164.0,,T20Z,
61565402,NATIONAL BEHAVIORAL CONSORTIUM INC,% MARK SCHODER LIFE ADVANTAGES,2716 EDGEWATER CT,WESTON,FL,33332-3403,0,6,3,2000,200103,2,0,0,1,1,202412.0,4,4,1,0,12,223676.0,230000.0,230000.0,H19,
42693710,ASSOCIATION FOR PROFESSIONALS IN INFECTION CTRL & EPIDEMIOLOGY INC,% APIC INC,6241 WALDON WALK,SAN ANTONIO,TX,78261-2236,2628,3,9,1200,197506,1,16,995263059,5,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,E72C,071 SAN ANTONIO
30551446,SPIRIT OF PEACE EVANGELICAL LUTHERAN CHURCH,% TERESA SMITH,PO BOX 266,MISSION,TX,78573-0005,0,3,3,7000,200512,1,10,0,1,1,,0,0,6,0,12,,,,X21,
43713868,TROUSDELL GYMNASTICS CENTER BOOSTER CLUB INC,% ANTHONY FISCHLER,326 JOHN KNOX RD,TALLAHASSEE,FL,32303-4108,0,3,3,1000,201203,1,16,0,1,1,202405.0,3,3,1,0,5,68929.0,85586.0,84894.0,N11,
20574669,IGLESIA DE JESUCRISTO EFESIOS 45,% ALEJANDRO VAZQUEZ,8480 S MAIN ST,LOS ANGELES,CA,90003-2904,0,3,3,7100,200205,1,10,0,1,1,,0,0,6,0,12,,,,X20,
10663753,SCOTTDALE MANNAM PRESBYTERIAN CHURCH,% HEASIL HAUSER,3002 W GLENHAVEN DR,PHOENIX,AZ,85045-2241,0,3,3,7000,200206,1,10,0,1,1,,0,0,6,0,12,,,,X21,
10974145,ALBUQUERQUE CITIZEN POLICE ACADEMY ALUMNI ASSOCIATION INC,,5412 2ND ST NW,ALBUQUERQUE,NM,87107-4012,0,3,3,1200,201604,1,16,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,B84,
43653281,VILLAGE CIVIC CLUB INC,% DAVID W SULLIVAN,PO BOX 50,PORTER,TX,77365-0050,0,4,3,1000,200209,2,0,0,1,1,202412.0,1,1,2,0,12,5799.0,2880.0,2880.0,S22,
10722568,CROSSROADS PREGNANCY RESOURCE CENTER,% ADRIENNE NAQUIN BOUTON,105 SAINT LOUIS ST,THIBODAUX,LA,70301-3027,0,3,3,2000,200209,1,15,0,1,1,202407.0,4,4,1,0,7,333389.0,315464.0,294825.0,P40,
30551988,PRECIOUS PEARLS OF FAITH MINISTRIES,% CLARENDA WILLIAMS,2951 SOMERSET DR,LOS ANGELES,CA,90016-4213,0,3,3,1200,200609,1,15,0,1,1,202411.0,0,0,2,0,11,0.0,0.0,0.0,P20,
10550564,BISHOP NASH MINISTRY,% WILLIAM E NASH JR,PO BOX 790,CENTER,TX,75935-0790,0,3,3,1000,200403,1,10,0,1,1,,0,0,6,0,12,,,,X21,
20775096,MOUNTAIN VISTA BOOSTER CLUB,% KELLY COUSE,918 5TH ST,FILLMORE,CA,93015-1055,0,3,3,1000,200702,1,15,0,5,1,202307.0,0,0,2,0,7,0.0,0.0,0.0,B90,
30427351,GLOBAL YOUTH & COMMUNITY EDUCATION PROGRAMS INC GYCEP,% SUSAN N KIMERIA,2410 FOUNTAIN RD,DELTONA,FL,32738-4076,0,3,3,1000,201510,1,13,0,2,1,202212.0,0,0,2,0,12,0.0,0.0,0.0,B01,
43668786,JAMES MONROE MIDDLE SCHOOL PTSO,% ALEXANDRA ROBERTS,340 W CHURCH AVE,RIDGECREST,CA,93555-0000,0,3,3,2000,200404,1,15,0,1,1,202306.0,0,0,2,0,6,0.0,0.0,0.0,B94,JAMES MONROE MIDDLE SCHOOL
61294825,DUCKS UNLIMITED INC,% DUCKS UNLIMITED INC,1 WATERFOWL WAY,MEMPHIS,TN,38120-2350,9352,3,9,2800,195606,1,15,0,1,1,,0,0,2,0,6,,,,,NH STAMP-PRINT CHAPTER
20603467,MBX FOUNDATION,% GARY WAYLAND,1401 ARTESIA BLVD,MANHATTAN BCH,CA,90266-6968,0,3,3,1000,200211,1,15,0,5,1,202412.0,6,7,1,0,12,4827212.0,5882454.0,5535525.0,B11,
20688329,GARBERVILLE TOWN SQUARE INC,% TAUN MOONDY,PO BOX 172,GARBERVILLE,CA,95542-0172,0,3,3,1000,200305,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,S20,
30475220,TENNESSEE ALLIANCE FOR PROGRESS,% DANIEL JORANKO,PO BOX 60338,NASHVILLE,TN,37206-0338,0,3,3,1200,200307,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,E60,
50561266,K D MOORE COMMUNITY DEVELOPMENT CENTER INC,% EXECUTIVE DIRECTOR,4007 CHURCH ST,CLARKSTON,GA,30021-1714,0,3,3,2000,201003,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,P99,
10928277,ISLAMIC CENTER OF LONGVIEW,% LIAQUAT ALI SHEIKH,119 AMY ST,LONGVIEW,TX,75605-5503,0,3,3,7000,201109,1,10,0,1,1,202412.0,3,4,6,0,12,84657.0,107615.0,107615.0,X40,
43634841,BAYANIHAN CLINIC,% LUZ GUERRERO,2020 5TH STREET PO BOX 1812,DAVIS,CA,95618-0000,0,3,3,1000,201304,1,12,0,1,1,202506.0,1,2,2,0,6,6360.0,24357.0,19407.0,E32,
10940592,GREATER WORKS CHRISTIAN FELLOWSHIP MINISTRIES,% HAROLYN BROOKS,940 YOUNG ST,BROUSSARD,LA,70518-7713,0,3,3,7000,201408,1,10,0,1,1,201912.0,0,0,6,0,12,0.0,0.0,0.0,X20,HAROLYN BROOKS
10616183,DUCKS UNLIMITED INC,% DUCKS UNLIMITED INC,1 WATERFOWL WAY,MEMPHIS,TN,38120-2350,9352,3,9,2800,195606,0,15,161180350,1,1,,0,0,2,0,6,,,,,WAKULLA CRAWFORDSVILLE FL-0125
43796362,ARIZONA FEDERATION OF GARDEN CLUBS,% BARBARA OTTER TREASURER,45 PARAISO CORTE,SEDONA,AZ,86351-7590,4344,3,9,1000,196810,1,16,0,1,1,202505.0,0,0,2,0,5,0.0,0.0,0.0,C42,SEDONA AREA GARDEN CLUB
30387154,MASJID BILAL ISLAMIC CENTER INC,% NATHANIEL SMITH,4016 S CENTRAL AVE,LOS ANGELES,CA,90011-2708,0,3,3,7000,200205,1,10,0,1,1,,5,3,6,0,12,,,,X21,
61296462,AMERICAN GUILD OF ORGANISTS AGO,% JOHN T LOWE JR CAGO,381 SE 5TH AVE,MELROSE,FL,32666-5418,1109,3,9,2000,195509,1,15,119059061,5,1,202406.0,0,0,2,0,6,0.0,0.0,0.0,,457 GAINESVILLE CHAPTER
43698044,LYON COUNTY FIRE DISTRICT 2 FIRE FIGHTERS RELIEF ASSOCIATION,% VIKI NEIGHBORS,216 E 3RD ST,BUSHONG,KS,66833-9382,0,4,3,1000,200402,2,0,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,Y43,
20641867,PALM SPRINGS CRUISIN ASSOCIATION,% JULIUS VARGA TREASURER,74801 HOVLEY LN E UNIT 14063,PALM DESERT,CA,92255-7164,0,3,3,1000,200408,1,16,0,1,1,202206.0,3,3,2,0,6,41994.0,34796.0,34796.0,T30,
10863639,DAVIS COMMUNITY COALITION INC,% JAMES DAVIS,1743 SAN BERNARDO AVE,MEMPHIS,TN,38116-9215,0,3,3,1000,200612,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,S990,
10973107,WOMENS WORLD OF HOPE FOUNDATION INC,% GIOCONDA COLOMA,1708 WALDEN LN,WEST PALM BCH,FL,33406-5631,0,3,3,1000,201402,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,X11,
10548690,WENHUA FOUNDATION,% BIN ZHAO,1540 BIRCHMEADOW CT,SAN JOSE,CA,95131-3728,0,3,3,1000,200202,1,4,0,1,1,202411.0,4,1,0,1,11,200106.0,3108.0,,T20,
10757719,HEALTHY FORESTS HEALTHY COMMUNITIES,,700 NE MULTNOMAH ST STE 320,PORTLAND,OR,97232-4103,0,4,3,1000,200306,2,0,0,1,1,202412.0,4,4,1,0,12,246037.0,201346.0,201346.0,C36,
10515187,ALSTROM SYNDROME INTERNATIONAL,% RAQUEL TUCKER,251 SW WILSHIRE BLVD STE 124304,BURLESON,TX,76028-4700,0,3,3,1200,199902,1,15,0,1,1,202412.0,4,4,1,0,12,180966.0,256802.0,256802.0,P820,
10736261,MAGIC JUNGLE INC,% KELE YOUNGER,PO BOX 580103,N PALM SPGS,CA,92258-0103,0,3,3,1000,200305,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,D20,
20769708,BOEING EMPLOYEES SKI CLUB INC,% DAN NEBRES,PO BOX 1251,MILTON,WA,98354-1251,0,7,3,1000,202409,2,0,0,1,1,202412.0,4,4,1,0,12,411055.0,292220.0,292220.0,N68,SKIBACS
10702997,BOWDEN MENS SENIOR GOLF ASSOCIATION,% RICHARD E AUSTIN SR,2394 VINEVILLE AVE APT 1005,MACON,GA,31204-7109,0,3,3,1000,201206,1,16,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,N6A,
16060006,FOSTER SMALL TRUST FBO,% FLEET PRIVATE CLIENTS GRP,PO BOX 653067,DALLAS,TX,75265-3067,0,92,3,1000,199812,0,0,0,0,12,202504.0,4,3,0,1,4,127383.0,27987.0,,,SWANVILLE UNION CHURCH
30416653,WEST FLORIDA HOME EDUCATION SUPPORT LEAGUE,% JAIMIE HUDSON,PO BOX 27,BAGDAD,FL,32530-0027,0,4,3,3000,201202,2,0,0,1,1,202507.0,0,0,2,0,7,0.0,0.0,0.0,B90,
10962201,BLUE KNIGHTS SOCCER CLUB,% GUILLERNO MARTIN VILLEGAS,9902 S COUNTRYWOOD DR,SANDY,UT,84092-3752,0,3,3,1000,201202,1,16,0,1,1,202412.0,4,4,1,0,12,103188.0,231603.0,231603.0,N64,
30426882,IGLESIA NUEVA VIDA,% REV JOSEPH DE JESUS,3066 DREW WAY,PALM SPRINGS,FL,33406-7634,1678,3,9,7000,196408,1,10,1002029,5,1,,0,0,6,0,12,,,,,
10814995,ROTARY SOUTH VALLEY CHARITIES,% GARRETT HENNESSY,3150 CARLISLE BLVD NE STE 211,ALBUQUERQUE,NM,87110-1689,0,3,3,1000,200408,1,15,0,1,1,202206.0,3,3,1,0,6,70122.0,66505.0,46513.0,T30,
61744691,PROJECT ONE FOCUS,% SALIVIA ESTER,PO BOX 670241,HOUSTON,TX,77267-0241,0,3,3,1000,200601,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,P28,ONE FOCUS
30488116,CORNERSTONE COMMUNITY CHURCH,% BRUCE PALMER,4032 W HEROY AVE,SPOKANE,WA,99205-1822,0,3,3,7000,200407,1,10,0,1,1,,0,0,6,0,9,,,,X21,
10962307,DENNIS AGAJANIAN MINISTRIES,% DENNIS AGAJANIAN,2025 LARKSPUR DR,ALPINE,CA,91901-1324,0,3,3,1000,201105,1,16,0,1,1,202412.0,5,4,1,0,12,566314.0,288720.0,288720.0,X20,
61651977,DISCOVERY CENTER,% LAWRENCE ELLINGTON,4416 DESERT PARK AVE,N LAS VEGAS,NV,89085-2322,0,3,3,1278,202509,1,16,0,1,1,,0,0,2,0,12,,,,S12,
10577012,CINCO RANCH HIGH SCHOOL ROBOTICS BOOSTER CLUB,% STEVEN FISH,23440 CINCO RANCH BLVD,KATY,TX,77494-2881,0,3,3,2100,200207,1,16,0,1,1,202506.0,4,3,1,0,6,186413.0,64069.0,55915.0,B11,
10787214,CANOE CREEK CHRISTIAN CHURCH OF ST CLOUD FLORIDA INC,% JAMES H HERMAN,4080 PINE TREE DR,SAINT CLOUD,FL,34772-8702,0,3,3,7000,202002,1,10,0,1,1,201312.0,0,0,6,0,12,,,,X20,
10483770,MISSING CHILDREN ALERT PROGRAM,% ERVIN D SNYDER,127 LAKE CAROL DR,ROYAL PLM BCH,FL,33411-2144,0,3,3,1560,202509,1,16,327000000,1,1,202306.0,1,2,2,0,6,150.0,15953.0,15953.0,P43,
10680762,NATIONAL FOOTBALL FOUNDATION AND COLLEGE HALL OF FAME INC,% MARK BALL,PO BOX 65645,LUBBOCK,TX,79464-5645,2679,3,9,2000,197511,0,15,298064059,5,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,,TEXAS TECH CHAPTER
61136017,MY HEART HIS PALACE CHRISTIAN INTERNATIONAL MINISTRIES INC,% JASPER D MCFARLAND,28248 N TATUM BLVD B1 BOX 504,CAVE CREEK,AZ,85331-6343,0,3,3,7000,199112,1,10,1006029,1,1,,0,0,6,0,12,,,,,
50570465,BEACON LIGHT BAPTIST CHURCH OF HOUMA,% TIFFANY GARTH,4325 W PARK AVE,GRAY,LA,70359-3104,0,3,3,7000,202208,1,10,0,1,1,,0,0,6,0,12,,,,X20,
10866805,INSTITUTE FOR LANGUAGE AND EDUCATION POLICY INC,% JAMES W CRAWFORD,12303 SW 34TH AVE,PORTLAND,OR,97219-8265,0,3,3,1000,200610,1,16,0,2,1,202503.0,0,0,2,0,3,0.0,0.0,0.0,T20,
20744328,GREATER JEFFERSON COMMUNITY CENTER,% ELIZABETH JONES,107 N MAIN ST,JEFFERSON,OR,97352-9529,0,3,3,1000,200507,1,15,0,5,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,S20,
10641226,PAUL OUTREACH SERVICES INC,% STEPHANIE ANN PAUL,PO BOX 82,MONTGOMERY,AL,36101-0082,0,3,3,1000,200211,1,16,0,1,1,202412.0,4,1,2,0,12,384127.0,301.0,301.0,P20,
61768057,AMERICAN IRIS SOCIETY,% DONNA LITTLE,13509 BROADMEADE AVE,AUSTIN,TX,78729-1923,3686,3,9,2000,200609,0,16,0,0,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,,IRIS SOCIETY OF AUSTIN
42914370,DUCKS UNLIMITED INC,% DUCKS UNLIMITED INC,1 WATERFOWL WAY,MEMPHIS,TN,38120-2350,9352,3,9,2800,195606,1,15,0,1,1,,0,0,2,0,6,,,,,NIPMUC CHAPTER MA
43692321,LA JOLLA LACROSSE CLUB,% SETH NEWBERRY,3439 JEWELL ST,SAN DIEGO,CA,92109-6721,0,3,3,1200,200210,1,15,0,1,1,202412.0,2,3,1,0,12,18402.0,57636.0,57636.0,N60,
43792477,AMVETS,% VIOLA JONES,4371 LAKE RICHMOND DR,ORLANDO,FL,32811-5626,838,19,9,1000,195402,1,0,907000000,5,1,202505.0,0,0,2,0,5,0.0,0.0,0.0,,30
10819660,BLUE STAR MOTHERS OF AMERICA INC,% LESLYE PRATT,PO BOX 30875,EDMOND,OK,73003-0015,1878,3,9,1000,200408,1,15,908000000,5,1,202408.0,0,0,2,0,8,0.0,0.0,0.0,,OK8 EDMOND CHAPTER
61673167,LANDMARK MISSIONARY BAPTIST CHURCH,% DANNY WATKINS,PO BOX 1492,LIBBY,MT,59923-1492,2288,3,9,7000,197205,1,10,1000000,5,1,,0,0,6,0,12,,,,,
30599787,FREEWILL PENTECOSTAL CHURCH OF GOD INC,% WILLIAM T JAMES,PO BOX 8351,MOSS POINT,MS,39562-0017,0,3,3,7000,200610,1,10,0,1,1,202412.0,0,0,6,0,12,0.0,0.0,0.0,X21,
10548371,MUSLIM LEGAL FUND OF AMERICA,% WASEEM NASRALLAH,100 N CENTRAL EXPY,RICHARDSON,TX,75080-5332,0,3,3,1000,200211,1,16,0,1,1,202412.0,6,6,1,0,12,2378726.0,4046006.0,4046006.0,R20,
30573151,GEORGETOWN TEXAS AREA CAR CLUB,% PRESIDENT,PO BOX 2082,GEORGETOWN,TX,78627-2082,0,3,3,1000,201905,1,16,0,5,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,T50,
20743971,IGLESIA MISION DE FE ANTIOQUIA,% JOSE DOMINQUEZ,515 SHEFFIELD RD,SEGUIN,TX,78155-0589,0,3,3,7000,200602,1,10,0,5,1,,1,3,6,0,12,,,,X20,
43839217,RED POLSTON MINISTRIES INC,% RED POLSTON,PO BOX 705,SAND SPRINGS,OK,74063-0705,0,3,3,1000,200709,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,X20,
10607160,LONGEVITY STICK ART INC,% JOYCE UYEHARA,6381 E BIXBY HILL RD,LONG BEACH,CA,90815-4751,0,3,3,1000,200208,1,15,0,1,1,202508.0,0,0,2,0,8,0.0,0.0,0.0,E70,
10596211,SAINT JOSEPH CATHOLIC SCHOOL,% ST JOSEPH CATHOLIC PARISH - RICHA,600 S JUPITER RD,RICHARDSON,TX,75081-4756,928,3,9,1700,194603,1,10,31150120,5,1,,0,0,6,0,12,,,,,
10920315,A GIFT FROM GUNNER FOUNDATION,% KELLY SHULTZ,7148 310TH DR,ARKANSAS CITY,KS,67005-6304,0,3,3,2000,201409,1,16,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,T30,
43737801,YOUTH FELLOWSHIP BASKETBALL CLUB,% MARCUS HOPKINS,4417 DEXTER LN,CARROLLTON,TX,75010-4261,0,3,3,1000,200311,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,B90,DBA TX KNIGHTS BASKETBALL ACADEMY
10565779,TRIUMPH FUTBOL CLUB INC,% RICHARD SMITH,6004 CROSS POINT LN,AUBREY,TX,76227-1817,0,3,3,2000,200212,1,16,0,1,1,202412.0,2,4,1,0,12,20195.0,203934.0,197551.0,O50,
30356063,SINEX EDUCATION FOUNDATION INC,% DONALD FRANCIS SINEX,3730 N OCEAN DRIVE UNIT 6 B,SINGER ISLAND,FL,33404-3285,0,3,3,1000,199804,1,4,30000000,1,1,202412.0,5,3,0,1,12,596076.0,90956.0,,T20Z,SINEX DONALD F DIR
20397895,DUCKS UNLIMITED INC,% DUCKS UNLIMITED INC,1 WATERFOWL WAY,MEMPHIS,TN,38120-2350,9352,3,9,2800,195606,1,15,0,1,1,,0,0,2,0,6,,,,,FIRST LADIES OF NH CHAPTER
60993576,STAUBLE SCHOLARSHIP FUND NECT,% CT NATL BANK,PO BOX 653067,DALLAS,TX,75265-3067,0,92,3,1000,197902,0,0,909000000,6,12,202406.0,5,4,0,1,6,812153.0,113662.0,,,
30519507,GREATER HEIGHTS CHRISTIAN CHURCH INC,% ERIC D JACKSON SR,PO BOX 390082,SNELLVILLE,GA,30039-0002,0,3,3,7000,200405,1,10,0,1,1,,0,0,6,0,10,,,,X20,
30568961,CHARLEANS OF ATLANTA INC,% PADDY OLOFINDAYO,5615 CASPIAN FALLS LN,FULSHEAR,TX,77441-2137,0,3,3,1000,200704,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,B84,
46956507,BERTHA G WHIDDEN CHAR FDTN,% FLEET PRIVATE CLIENTS GROUP,PO BOX 653067,DALLAS,TX,75265-3067,0,3,3,1000,200205,1,4,0,1,1,202505.0,4,3,0,1,5,319218.0,71281.0,,T22,
10789964,UNITY OF THE FAITH INC,% NORMA E ARCE,450 PONOKA ST,SEBASTIAN,FL,32958-3902,0,3,3,1000,200312,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,X20,
43821853,COMMUNITY CARE OUTREACH,% 465 CHRISTIAN UNION RD,PO BOX 617,SUMRALL,MS,39482-0000,0,3,3,2000,200610,1,15,0,1,1,202305.0,0,0,2,0,5,0.0,0.0,0.0,O50,
10854022,ALTAMONT CRUISERS,% THOMAS DUAREY,2552 BESS AVE,LIVERMORE,CA,94550-9144,0,4,3,1000,200905,2,0,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,T70,
20683054,ISLAM FAMILY FOUNDATION,% A R ISLAM,2601 CHERRY AVE STE 109,BREMERTON,WA,98310-4214,0,3,3,1000,200311,1,4,0,1,1,202412.0,6,6,0,1,12,2100812.0,1154916.0,,T22,
10674962,SHINER NURSING AND REHABILITATION CENTER INC,,PO BOX 7230,VICTORIA,TX,77903-7230,0,3,3,1000,200305,1,16,0,1,1,202412.0,6,0,2,0,12,2882070.0,0.0,0.0,E91,
